,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
273,-548.4027,89.27799,15.514253,16.439888,9.679674,-12.744205,-22.83856,-11.261008,-18.812569,4.031827,-19.136915,-16.185104,-3.733551,-4.5713177,-17.269886,-10.634224,-6.3574286,-13.170172,-14.671397,-6.137772,-15.956202,-11.736512,-7.4866376,-12.467986,-7.296182,-3.9689543,-12.952197,-5.1686196,-6.289743,-2.6774735,-6.1100626,-0.43494558,-5.1736317,-3.144203,-8.552772,0.25770634,5.759254,11.8728695,8.60331,3.300027,Mệt Mỏi
430,-489.9574,121.38781,16.129513,30.103828,-10.352653,13.457086,-10.630967,9.643059,1.3123214,-14.417464,-1.4382782,4.327559,-7.6199703,-3.828032,-14.250275,-11.016797,-6.7063384,-5.9197636,0.060874227,2.4093654,1.8500122,4.451035,4.7048354,0.84812856,1.9996511,6.5768876,0.8564966,4.1359158,-0.0060182703,-0.55422366,0.9822304,-3.9530816,-5.3023906,-4.931228,-2.1742406,1.1988965,-0.5581154,-3.812767,-4.4520392,-1.7172028,Thân Thiện
78,-429.30487,70.71328,3.9524171,-1.6009164,-28.183407,-8.69164,-11.534139,-14.13867,-5.485101,-3.7839067,-8.559983,-0.64485466,-0.7857216,-5.623671,1.5720894,-0.49939114,-1.7290632,-2.5348623,1.2815104,8.852744,10.170936,15.799638,16.213354,14.252713,1.3936677,-2.9571698,-8.532818,-2.2703047,-0.96428007,-1.265964,-0.8334962,0.147609,4.0568547,1.4606763,-0.1663884,1.6459986,-3.8588676,-1.0358944,-4.6579165,-2.672224,Cáu Giận
352,-517.39606,117.43841,22.895124,12.045196,-4.483833,0.5056263,-7.7461824,-11.952069,-2.617946,-2.8947268,3.9316602,-5.7372136,-3.1716285,12.071371,-13.384098,6.419305,-9.75508,-1.4997264,-6.7505245,-1.3424622,-3.0469923,2.6455057,2.5974772,-4.703433,0.6274068,-1.9748054,-2.7726378,-4.513773,1.5390406,-1.7840222,-4.5853457,-3.8331568,-0.7525543,-4.2415013,-6.4811177,-3.6634164,-6.6285834,-4.911433,-3.9921904,2.1546106,Mệt Mỏi
324,-456.87378,112.27258,-9.92191,20.57041,-13.715085,-5.838228,-6.2459383,-12.611443,-8.079315,-9.645334,3.042863,-9.016538,1.9715767,3.90896,-10.798606,1.0055963,-8.114239,-1.0674429,-5.856734,-0.9309611,-6.937574,-2.861012,-0.5804685,2.6807358,-3.5739157,1.625079,-7.8898864,-1.8824749,-4.7281966,-1.535113,-3.8117,-3.2472034,-3.0236762,-2.4386277,-4.177854,1.4960613,3.8796628,7.6687226,7.5084896,11.597777,Mệt Mỏi
438,-395.85382,93.57476,-0.12547955,5.144841,-27.794327,-5.425057,-14.40023,-5.221349,-10.86919,-0.2854544,-12.009382,-5.0718703,-7.7638874,-2.6531456,-6.720151,-5.5588346,-11.878358,-2.5061538,-10.176806,2.8193707,-1.3826077,4.347539,0.8969803,2.9965441,4.100809,3.485177,5.216333,2.6643517,2.5483985,0.061840028,-4.194126,-2.2122118,-5.409832,-2.5036564,-5.5688615,0.12607038,-5.2115035,-2.1222641,-3.5863853,-1.778539,Thân Thiện
283,-499.05508,110.85314,18.031979,10.093598,-9.100513,4.817404,-2.5894637,-4.994636,-2.4144647,-9.933901,7.049785,-10.399006,-5.5599895,14.2075405,-11.05031,1.4930968,-6.592293,-1.8529128,-1.2529801,-6.07001,-6.900363,-1.7265717,0.061907213,-3.9467099,0.84392786,-4.245017,-2.6484745,-3.9981532,-0.40641654,-3.6733444,-3.3714042,-3.1546824,-4.602582,-3.8432605,-6.5352306,-3.559308,-7.383746,-4.17879,-5.7483063,0.41691688,Mệt Mỏi
529,-426.82648,98.001,-10.106179,18.909456,-15.777006,-9.805207,-15.2783,-16.150616,-3.4409168,-12.29645,-25.365856,-14.8477125,-5.612145,-10.376474,-12.256429,-6.6476173,-14.826962,-6.136037,-12.210344,-14.405073,-4.0224147,4.6111183,0.13850014,15.997124,8.170658,4.6666136,0.17725748,-0.63619107,-4.567722,-2.0896423,-6.6086106,-3.2179244,-3.2145574,-5.955474,-5.6359515,-4.1113605,-7.629574,-5.4994626,-3.0089269,-3.7863317,Vui Vẻ
522,-447.12778,60.382584,-12.786068,16.008488,-34.92464,-8.320174,-16.914131,-5.276641,-1.7592494,-6.408676,-3.2893648,-8.593088,-1.7761084,-13.514256,-3.646033,-5.0862384,-10.225351,1.0310165,-1.071918,8.943048,10.640635,11.688486,6.7998633,8.877914,-2.9536023,6.3707886,2.9389129,1.4641213,-3.5436373,-2.233532,0.9239064,-0.40307584,-3.1267965,-2.1067271,-0.58900774,-1.8096427,-5.5912523,-2.7939641,3.7144883,2.757521,Vui Vẻ
82,-326.3467,83.060196,-16.266335,-10.754127,-39.7825,-12.2077465,-9.841754,-15.674347,-8.014209,-8.172777,-7.380825,-11.344927,-1.7898842,-9.619108,-1.0498523,-8.84978,-1.8953546,-4.987458,-7.17941,-0.71308345,-8.548555,-1.566081,-3.3291745,6.590464,8.4444475,12.196642,9.184976,3.7201293,-7.673706,-4.4120617,-3.6201637,4.258263,-1.6996869,-2.664232,-6.927138,-1.5171443,-1.9769511,-0.6847127,-7.0857286,-3.386109,Cáu Giận
545,-416.98026,87.41735,-10.27454,6.319149,-28.885029,4.239709,-19.819101,-2.231062,2.608725,0.05711372,-7.052653,2.7570019,1.6482886,-11.055135,4.963957,-5.3517733,1.7779788,-3.850029,4.4833126,10.75616,21.100399,22.479454,12.763142,7.9383626,-10.311086,0.47286803,2.4830563,2.231368,-1.3248879,-6.272019,-2.7471945,2.268534,-2.8406408,-6.1116858,-1.8819346,-1.6560059,-6.8252497,-7.3864703,-1.5796564,6.470785,Vui Vẻ
348,-630.018,92.39187,36.01585,10.209913,7.94564,-5.4262996,-10.102657,-6.1536427,-18.895964,-5.2815456,-13.783831,-10.747938,-2.2180674,-6.141877,-6.04603,-6.6987495,-7.066675,-7.3313794,-11.466506,-5.8228397,-11.710897,-6.7410316,-7.257254,-7.332593,-3.2757401,-5.4371486,-7.8289595,-1.3106511,-8.474282,-3.9404235,-7.1196666,-4.663509,-6.386296,-6.837073,-5.2096424,-3.9659202,-3.968883,-3.0760593,-4.9671803,-1.0584891,Mệt Mỏi
49,-330.3987,61.087006,-23.837698,14.882657,-25.717155,-7.3147864,-19.352959,-6.9747276,-8.176554,-3.3287156,-3.5487943,0.8768966,3.058002,-8.335489,1.2424101,-5.7160516,-9.069547,-8.309686,-6.4031773,3.9068646,7.8618226,14.112705,9.818174,8.832333,4.4890785,9.906151,8.423727,10.364576,6.1020994,1.6317462,0.30543017,1.0982977,-1.3068905,-4.169253,-4.48037,-5.1836205,-7.2340474,-5.3193984,-3.8969386,-0.572868,Cáu Giận
184,-483.35275,103.431465,8.544259,49.21073,-6.731769,2.5845225,0.04184064,-11.388474,-3.5547554,-9.803542,2.118888,-4.2874193,-2.7257469,5.0506816,-2.8205562,-3.3363862,-0.99760765,-0.9420103,-4.3869495,-1.506026,-6.4126034,-0.93647283,-2.5596051,4.790336,-3.1074152,5.9728436,-3.3311803,1.2478005,-1.9276394,-1.4997551,-1.7865958,-1.7108104,-1.4022835,1.7252908,-3.2175806,-1.7083335,-4.4507275,-1.3869303,-5.7906055,-3.0843275,Lạnh Lùng
507,-476.74335,92.5481,13.5349,17.271904,-2.499433,-7.5632734,-5.4464636,-5.0847044,-0.5798571,1.8515909,1.906993,-3.0071275,1.0744767,3.8609793,-10.704946,-1.7587504,-7.0997353,-5.006778,1.9253491,-8.703943,-4.746547,-0.012094756,-5.6029134,-2.006481,-4.207854,1.3751497,-4.68338,2.8312433,-5.042391,0.319091,-7.778949,-0.7723715,-5.5881248,-4.412305,-4.3826733,-3.4322922,-4.7215853,-3.1242414,-4.12734,-2.885571,Vui Vẻ
124,-518.3604,101.64027,-10.829612,18.566328,-1.867388,1.5866672,-2.786687,-0.9519164,6.525914,2.7788346,-1.6152138,-3.6124275,-0.12756081,3.12771,-9.946668,-0.88641185,-9.034025,-1.13041,-7.27427,1.7217597,-2.0251596,3.3741016,-1.4482905,-5.5622973,-1.8914734,-1.7052536,-4.3932076,-1.8137444,-0.75255495,-5.0729084,-3.826178,-4.5690475,-5.2047596,-4.905367,-5.574724,-3.3454504,-2.5404208,-3.7465327,-3.461307,1.0679929,Lạnh Lùng
370,-443.30322,112.54838,-0.17390598,32.325916,1.3777871,-0.25101078,-2.1405652,-4.9864383,1.6207391,-8.048355,1.1638395,-3.2568288,-4.615153,6.207521,-9.748562,-2.4249125,-2.8180068,-3.6834574,-4.810395,0.4814026,-7.100322,1.2954559,-4.813076,2.469317,-2.482258,0.8131045,-2.6103334,0.27181208,0.030471398,2.0345488,-3.9338078,-1.7019802,-5.21635,0.0657566,-3.0943289,-4.760262,-6.7464433,-5.675569,-4.8687515,-5.309138,Thân Thiện
499,-422.10983,47.641262,-2.1818573,15.057239,-22.874187,-33.17997,-7.826744,-9.051273,-5.1650424,-8.429463,-1.7420448,-5.0588613,-2.5819569,-8.846935,10.112491,7.1567082,5.5069485,13.736221,5.4925494,10.383661,10.433264,8.592823,6.602214,4.7930446,1.881947,-4.756883,-5.007267,0.37277937,-0.88618577,-3.4628224,-7.1483035,0.6469892,2.47063,2.3542128,-2.9288795,5.1941447,1.4440063,-1.2227954,-6.9616227,-0.88828397,Vui Vẻ
585,-392.12463,101.233765,-21.637983,11.092501,-10.452162,-13.069192,-3.6781287,-20.761602,5.398419,-8.731914,1.4341134,-13.739301,0.22877112,-0.80795324,-9.857297,1.1896089,-8.711627,-0.88225704,-10.495817,-3.9187202,-9.319745,3.2305412,0.059152808,2.8704221,2.309094,5.072884,3.0677989,11.996435,8.847047,8.542841,3.212522,-0.87401575,-0.55559045,4.930166,3.7711394,0.9802067,0.48105064,-0.53456545,-1.409801,-1.4581342,Vui Vẻ
475,-488.7959,114.13663,14.297389,18.04041,-5.943477,0.27244732,-6.5027614,-9.278418,-6.6765113,-10.496963,4.128525,-11.371636,-1.8144058,12.015747,-14.594354,4.459486,-6.5614944,-1.3444493,-3.1998105,-6.698137,-0.7758846,0.29607913,0.92079425,-1.6687101,-2.3429208,1.8472064,-3.4181972,-2.4316695,1.5420223,-0.5130421,-2.740216,-2.7366655,-3.3090606,-1.9189475,-6.1034846,-0.76440877,-4.961551,-3.646699,-4.933255,0.42037812,Thân Thiện
548,-426.20316,52.785213,-2.5785444,18.102953,-34.170433,-14.4051895,-14.339006,-5.131192,-7.9434347,-11.487961,-0.1281901,-12.678995,0.5622517,-10.208635,-2.961589,-3.6272542,-1.8320606,3.990321,3.6076791,12.944891,7.8701572,6.164121,0.98917603,4.2287827,-0.18590258,6.139368,-0.71534044,2.437178,-0.79248863,3.9979634,-0.0817749,2.0087783,-2.8588119,0.10003626,-1.5167272,1.292098,-1.6476163,0.7101142,1.9330705,3.5807042,Vui Vẻ
374,-445.87888,113.5101,-8.560822,39.929153,-2.7340264,3.2237988,-4.0771194,-13.94054,7.601469,-12.295288,8.9608755,-4.692236,-4.0031977,7.5538507,-8.086415,-5.62221,-3.6059272,1.4857792,-11.162354,4.000368,-7.068882,-2.073283,-2.9803357,4.8295455,-3.0533724,4.6720586,-3.748629,2.8164978,-1.7973412,2.1596103,-1.7717797,-2.9780052,-2.4811888,-1.6357591,-2.6207292,-5.3760614,-3.4974377,-3.7672253,-5.4816074,-4.7935653,Thân Thiện
489,-485.1115,116.60233,9.298972,7.4403367,-4.965417,6.303958,-6.0766487,-9.667937,1.8636818,0.09822901,5.166682,-11.175651,1.71071,7.3634667,-13.272284,5.800146,-11.628028,2.691571,-4.3878636,-3.3861706,-2.6885777,4.538676,0.021688567,-2.967239,-0.8618478,-0.055918198,-6.321661,-3.2301238,-0.52079934,-1.6392217,-1.9806794,-2.5113049,-1.8516998,-2.0383763,-5.3762517,-3.9306412,-2.756561,-1.0921626,-2.7536252,4.828076,Thân Thiện
440,-418.69165,82.70405,2.5039604,7.1550794,-11.916335,-4.079621,-7.397842,-14.001311,-4.17567,-15.326566,0.7183339,-13.051361,-0.27915964,-1.1946033,-8.011015,7.7076755,-4.162228,-3.3048193,-8.001607,-4.781962,-8.131935,2.5056534,-1.5100486,8.253767,5.1958404,7.9877157,5.4535165,5.1824756,5.2994184,6.7156677,2.6991608,3.6053405,-0.22734427,1.4779476,0.91225755,3.0964777,-0.19609614,0.6148048,-0.8961333,-1.9160824,Thân Thiện
450,-438.5017,125.71242,11.730715,9.980034,-15.8677,-12.530513,-22.523594,-20.777536,-12.752192,-10.17282,-23.601282,-18.746662,-8.7108555,-12.64225,-15.713346,-4.21373,-4.7210617,-5.842837,-14.957837,-11.746551,-8.521933,-3.814702,-3.659803,4.2809434,4.550101,10.305358,3.1957772,4.095554,1.5662531,3.4466558,-0.84358084,-0.5905426,-6.4570003,-6.440762,-5.0797276,-0.06445986,-5.2462373,-7.4104447,-8.504283,-3.1112149,Thân Thiện
372,-594.0951,108.962395,24.295372,19.138613,-11.825013,-11.258708,-14.328148,-6.259848,-2.1353214,1.0298405,-7.198507,2.1990583,-2.353818,-8.083084,-4.12845,-5.075322,-0.8978587,-0.6677741,-3.4733746,1.785024,0.55192435,6.0222588,0.6041244,8.481476,8.93262,12.218679,7.568064,2.993808,3.9875464,3.3401947,1.5414797,1.6238585,-1.362534,-1.6418903,-5.3377805,-3.4025064,-3.3471189,-2.205749,-6.3910837,-3.816169,Thân Thiện
229,-464.98163,116.47208,6.053944,23.619198,-5.0460796,1.4472033,-12.820655,-13.333089,-0.6288292,-7.1869836,8.233361,-7.8773785,-1.7972245,14.117824,-12.792204,1.0730926,-7.7784925,3.4172328,-2.424816,-0.3169564,-6.6829996,-3.9531918,1.7708008,-0.31659228,3.275768,-1.8351858,-3.6077924,-3.5141795,-1.246937,-2.697878,-2.6395977,-1.0793508,-1.3582098,0.15930356,-2.694431,-1.7811452,0.46762222,3.2027643,-3.5824392,-1.9951369,Lạnh Lùng
189,-519.71985,64.85057,19.903719,11.836511,-18.226444,-4.5299764,-16.123718,-7.0811,-10.368898,1.1316141,-5.5982356,-0.06166052,1.5443872,-4.734171,-2.5902398,-1.1913946,-2.834543,-1.8050395,-5.6850557,-0.33629298,-2.320237,4.1511807,2.6344216,10.354348,9.712989,9.489225,4.079624,4.6398826,4.210065,5.130572,1.1515124,-1.0010585,-4.0300617,-1.9909927,-4.8465743,-1.0439463,-4.888247,-4.16723,-5.0318904,-3.847802,Lạnh Lùng
139,-465.26724,73.31489,0.12132578,28.926308,-22.031916,2.4761212,-15.103259,13.423713,-0.39823967,-6.9433746,-1.426958,5.022992,-8.434094,4.4221168,-18.742731,-14.225904,-7.215549,-13.007665,-6.6140804,-7.3069177,-5.881618,-5.128983,-11.028124,-10.037238,-2.553258,14.956917,10.395921,16.003868,10.377844,10.799561,3.0220096,10.268715,1.8041072,0.874815,1.8045076,-1.6325151,-2.9254866,-2.8731332,-4.2340574,-2.4333656,Lạnh Lùng
125,-489.24036,99.14063,26.877655,3.501368,-2.414563,-7.1055703,-21.221367,-4.858026,-20.381369,-2.840449,-7.7664714,-8.998011,-3.5983655,-3.733397,-13.230205,-4.452793,-8.189494,-9.590376,-13.905968,-4.4040833,-6.6955214,-7.821486,-2.4234898,-5.4581513,-5.8402963,-2.4853237,-9.60136,-3.8139238,-7.55022,-4.4623256,-6.941979,-6.574142,-5.4837375,-6.822522,-5.517062,-7.6240163,-6.2053065,-5.7894363,-6.1903343,-5.569517,Lạnh Lùng
196,-493.85535,114.34998,20.290699,7.66698,-3.1957254,-7.8857217,-15.46058,-15.371399,-18.233574,-11.626014,-6.0169644,-11.368468,-5.55489,-1.3156662,-10.824029,-5.7635183,-8.7755,-7.380613,-14.122877,-8.085308,-9.649399,-6.0972166,-4.7384696,-6.4829736,-6.5355654,-3.2147331,-11.0949335,-2.2882853,-10.09257,-2.4615648,-8.034495,-4.571555,-4.947969,-3.8024285,-6.590025,-4.4191513,-6.7943635,-4.1046505,-6.5574255,-4.9511065,Lạnh Lùng
252,-548.73846,102.44531,36.266945,25.411898,-6.5665483,3.572304,-10.41201,13.727603,-0.38737622,6.8510785,1.0279126,6.158467,1.2855486,0.08264212,3.3070216,-1.4811889,-0.36608288,-3.6314836,-3.1159706,1.8917528,-3.9029012,0.028515998,-1.9509714,5.858505,6.07654,12.91739,12.547595,16.94525,10.465847,7.4770947,0.64751107,-3.1729326,-5.4491897,-1.7347963,-4.7627025,-1.5708619,-4.244847,-2.6338112,-3.9632275,-2.0146124,Mệt Mỏi
491,-432.4246,80.028786,9.836137,-2.446025,-20.44655,-16.104801,-9.686845,-8.480636,0.9397461,-11.3983965,-2.262062,-2.732139,-0.4200449,-9.531745,-4.755372,-3.0082781,-6.0217667,3.6570425,0.8508219,6.0198975,6.165161,7.168894,5.072439,4.8009553,2.4196455,5.677922,4.9649262,6.706224,4.9550123,-3.357051,-0.65974194,-1.6639873,4.7283444,5.2427697,2.7556877,-0.37658522,0.26731598,-1.8479114,-1.1447185,-1.5363435,Thân Thiện
23,-383.35544,102.86977,-2.3217084,36.431465,-18.946058,-13.179389,-2.4087846,-22.006805,-6.0736547,-9.015475,9.362445,-5.007636,-3.889676,1.9017965,-16.556664,-8.270742,0.29300106,-10.030482,3.16988,-6.099909,-4.8249607,0.7344136,-6.1154027,-3.2112498,-1.1027466,2.6374173,-3.7308536,5.1450906,-6.0435586,0.2749019,-7.696649,-4.489981,-8.712076,-3.73483,-7.3825455,-6.006456,-6.4314847,-2.673892,-3.54019,0.7434235,Cáu Giận
431,-471.1515,108.13166,0.37646043,38.11324,0.5496707,3.693675,-0.95722455,-8.206875,5.733296,-10.130171,3.7538764,-7.5802436,-6.05246,5.5041757,-4.749969,-4.034333,-4.4611754,-1.9313998,-7.8854046,-0.48812482,-8.53763,-0.43651336,-4.336555,1.7955997,-2.6936133,3.0079489,-2.7390327,-0.24397205,-0.38970146,-1.1419835,0.19425416,-1.6696408,1.167284,-0.6605957,-1.0550636,-3.2482753,-1.8068461,-2.2533634,-4.9153657,-4.409382,Thân Thiện
216,-465.4038,112.30791,-4.536893,51.08922,-0.92080903,-0.22185335,-4.3614364,-5.009682,2.7449834,-12.440912,0.9860616,-6.9890823,-6.8202214,4.474753,-9.188064,-6.0619082,-2.3043308,-3.1056013,-6.4319468,-0.21790378,-6.0125084,-3.5941327,-3.716383,4.934064,-2.8480163,5.1434245,-2.4358594,-0.94198126,-0.9374163,-1.928977,-2.8334816,-3.3783894,-2.4029083,-0.4055711,-3.441972,-3.5478253,-3.6865206,-3.197778,-4.2326946,-3.8504646,Lạnh Lùng
415,-441.6476,110.64839,-11.004626,32.949352,-0.04513125,4.447912,-1.5973365,-7.642828,5.614704,-10.716498,7.342377,-7.764826,-4.2370644,6.332044,-8.608007,-4.2075086,-2.2990096,0.46124867,-6.975948,2.3536222,-5.305673,-1.8846182,-3.6555161,2.817698,-2.2090802,4.777509,-1.1459943,1.7493798,-0.3211217,0.11074715,-3.2436354,-2.2201939,-1.5856984,1.133202,-4.0149913,-4.789774,-4.124256,-5.057773,-5.845267,-3.6237676,Thân Thiện
385,-459.77847,105.92043,-5.4898815,34.797695,-4.5272975,4.852607,-3.0681703,-1.3926691,9.264283,-11.712573,7.9743886,-7.0204773,-4.248759,5.1864305,-8.00166,-4.066296,-2.8538837,-2.165095,-6.7580123,0.9336863,-6.53803,-0.11323786,-3.5906372,3.5750732,-2.4713764,4.889996,-2.246043,3.520972,0.25910774,1.512104,-1.5268091,-2.651912,-2.868035,-0.09585098,-3.213967,-4.30699,-3.5349553,-3.648922,-3.5648696,-4.843557,Thân Thiện
340,-600.58594,63.495426,45.993874,7.993678,6.9329486,-1.5860628,-16.179445,5.6560874,-10.977249,-2.732975,-10.58811,-5.2062125,-1.5663366,-4.69651,-7.148335,-10.280156,-5.3504124,-8.803426,-9.962846,-6.119151,-9.559336,-7.30641,-8.8498125,-7.1912155,-7.8216295,-3.9379706,-8.779576,-2.3924592,-8.243453,-2.7639494,-8.970655,-4.403451,-8.305806,-5.7174845,-5.364156,-5.081118,-6.24072,-3.9506245,-5.3528543,-3.649893,Mệt Mỏi
525,-449.50607,68.99444,-16.35409,7.382464,-24.545816,-22.916826,-5.9072375,-39.105362,-7.3157587,-20.297976,-11.090621,-7.5943327,-21.682241,8.477242,-17.899633,-3.3318424,-5.8499894,-17.05169,-2.4769695,-11.833478,-13.887056,-2.5860777,-13.11614,-4.8012743,-9.592291,-9.089758,-6.8457108,-5.112855,-5.6899643,-4.717906,-11.866589,-2.0959735,-6.0190573,7.2689543,7.4777584,18.11965,9.165209,8.183185,-2.2812116,1.0445373,Vui Vẻ
435,-459.40155,94.73918,1.987763,2.9096293,-23.411594,-23.670668,-17.32798,-8.2092495,-14.683291,-6.659323,-10.785967,-4.2692146,-3.968054,-10.565866,-5.283518,-4.745133,-11.826442,-7.9143605,-14.705341,-7.233063,-8.012617,-2.495466,-2.163013,4.6744685,0.7453833,9.664181,4.089549,8.217459,7.737359,6.7167606,0.33708918,0.32508734,0.05411271,-0.7219782,-4.4348407,-4.3478584,-5.4839587,-0.7731898,-5.2268543,-5.013021,Thân Thiện
108,-373.97812,57.94836,-16.544678,-4.2456255,-27.349794,-17.716717,-22.9704,-6.1720476,-7.8292294,-1.3724265,-14.947283,0.07239323,1.7988569,-13.444254,5.7130246,-4.437316,-6.2500844,-8.818864,3.1356115,9.840882,18.45996,16.967106,11.881649,-0.34090054,-6.233198,0.6273407,-1.1623583,-3.125894,-3.8560302,-0.54609275,-0.011472194,1.6220647,-3.9456105,-4.017503,-3.2071066,-2.316899,-3.2802982,-1.638506,0.693792,3.0902555,Cáu Giận
444,-472.9595,83.53472,12.6712055,-4.4116883,-9.666782,-17.424393,-27.06091,-13.194424,-26.808111,-1.163663,-17.172592,-7.225733,-7.9663415,-9.591832,-7.818355,-15.042266,-6.088617,-14.357611,-15.884715,-9.907474,-11.3511,-8.243767,-7.873328,-8.458891,-2.4104264,-5.36768,-6.2740717,-2.483507,-8.808087,-5.1234994,-6.6991653,0.25472093,-1.1666187,6.504182,6.0704865,8.110474,7.4860663,7.948703,2.9177048,-0.5741132,Thân Thiện
317,-533.8857,82.60814,26.157585,5.08876,6.9461865,7.007604,-3.667422,-0.5885557,1.8614075,0.7950942,-2.898953,-2.0554056,4.4323916,-3.853218,-1.3266476,-3.9516265,-4.538341,-3.4907458,-5.2788706,-0.9296195,-2.0301325,0.9456444,-6.0056043,2.6725214,-0.42604047,6.642202,9.519199,7.1676383,8.603561,7.714015,2.0583224,1.74445,0.17177843,0.4874636,-0.506178,0.20940737,-2.6211507,-1.3624698,-2.4300532,0.1765719,Mệt Mỏi
406,-354.54572,88.6533,-22.356943,0.44124398,-27.277643,-4.34585,-7.2050853,-11.024515,-0.11301726,-9.820817,-1.9621646,-13.217576,-0.7015617,-17.350716,0.28532943,-8.02253,-6.0210085,-5.927213,-11.66415,-1.4726663,-3.1425095,10.317599,7.163306,15.608892,4.4641285,8.588005,-2.743321,-2.9206355,-0.2078239,0.67501694,-2.037445,-2.783774,-6.5509996,-3.4253266,-4.2005215,-1.0582484,-5.0152235,-4.48047,-4.022552,0.30432183,Thân Thiện
89,-283.8478,42.179222,-61.89994,32.01143,-43.315216,6.8483324,-33.090874,12.178603,18.68375,-7.490722,4.408009,4.219128,-4.147675,4.950895,-20.869947,-12.155357,-8.883585,-17.958847,-7.3022704,-11.769409,2.9942298,2.8482578,10.945461,0.48077852,8.308753,5.9638557,5.5338407,9.355629,8.019848,8.7888,2.538442,2.8902564,-3.0074754,0.17064159,-3.3471243,-2.545018,-6.3398724,-4.662944,-4.390748,-3.4376812,Cáu Giận
214,-427.40695,76.55887,19.989248,11.357963,2.044486,-9.269792,-10.436367,-4.8762527,2.8794143,-6.711462,-6.8976536,-0.5275957,-0.5742186,-5.3305225,-3.551847,-2.6491365,-5.241671,-5.6471133,-6.0694923,-6.208259,1.3755716,0.5812376,1.5425363,6.8153434,-1.694472,8.996234,3.7893171,4.011295,5.924135,6.9452686,1.7489647,2.5034013,0.36470506,1.2436668,0.30903083,-0.0127604725,-1.8085803,-0.6861448,-1.4707144,-1.0682571,Lạnh Lùng
217,-482.90616,77.79008,-7.133668,28.95605,-15.222829,9.291733,-4.1106615,11.12351,-0.10245213,-0.34813285,9.684511,2.474067,-7.356728,-6.3643203,-18.476425,-4.225667,-12.411274,-8.078388,-6.6967983,2.663977,-7.1610346,-4.9339375,-8.320819,-4.1163616,3.6248615,3.8518648,2.6591914,14.352561,7.6913886,11.672507,9.864078,9.641232,3.313129,3.3896718,-0.41919354,0.18996204,-6.258562,-1.0264685,-2.0405898,-2.2706244,Lạnh Lùng
91,-400.62637,76.40477,-16.914948,-22.686153,-26.429733,10.038295,-13.6675005,-9.581602,-5.123954,-4.632671,-7.4278283,-0.08421241,-4.7533183,-4.6600246,-0.019298337,-2.6574259,-2.6539326,1.4645528,11.510807,12.402106,11.078751,14.726724,9.669127,9.818355,1.263386,5.5515833,1.5018039,2.5367458,-5.3834133,-7.4689336,-4.4875817,4.258712,1.2991122,-4.627528,-2.035878,3.255056,-0.31627536,-6.3590264,-5.4001036,3.5922482,Cáu Giận
555,-499.07834,128.17201,24.504234,26.108717,-21.057892,9.142361,-14.017695,10.275244,-6.079599,-12.050043,-3.613613,9.289237,-4.032488,-5.7497663,-7.004299,-12.709309,-7.5344815,-10.139256,3.2906466,1.0373546,9.793184,10.817917,8.186784,4.015611,-3.8503935,5.650315,-0.78460133,2.9578872,-3.0046084,-2.324626,-5.1581554,-6.3293657,-5.060684,-2.470043,-3.7272556,-0.7616962,-3.2563827,-0.37803322,-0.084612526,-1.950606,Vui Vẻ
191,-513.70056,122.297356,10.608451,15.165552,3.9496226,-8.066163,-6.838532,-12.154717,-11.541445,-2.0508382,-1.5331199,-5.9819145,-1.0026841,-0.23606655,-5.5940003,3.1504934,-8.652255,2.0133586,-6.959723,-1.6699545,-5.748781,-1.5188586,-0.5276229,-0.64948076,-4.7700458,-1.1891702,-3.8191159,-0.9775421,-1.4050351,-2.343989,-1.3495632,-3.6177,-4.473043,-3.6366663,-2.976344,-0.8469647,-3.3536785,-2.1272447,-1.191844,2.4665914,Lạnh Lùng
367,-480.69586,115.968544,11.158528,7.277057,-8.805669,-3.9740906,-10.987118,-13.546726,-1.4472483,-4.635532,0.52992755,-12.451698,2.3689153,9.01328,-18.24109,5.0421343,-14.820418,0.63003373,-2.9703472,-6.6646924,-2.7449353,3.3500278,2.2592938,-5.3960423,0.8209222,-2.2964811,-4.564297,-3.2690096,1.6724901,0.96523446,-0.34050858,-1.1080688,1.956122,2.905386,-2.0781572,-0.017404921,0.5929117,2.2943728,-1.1524658,7.836728,Thân Thiện
306,-485.892,109.2452,-0.037981883,35.206505,-1.9441888,12.793304,-4.896963,4.850761,6.385003,-5.0224104,7.257361,-7.866847,-1.412055,8.428154,-8.980162,-3.9489565,-3.665511,-1.4895049,-3.81025,2.4526162,-5.043797,1.8372881,-1.5552019,4.1374793,-2.2108977,8.054845,-2.7638867,2.744577,0.53638387,-0.4756592,-0.1788476,-5.1483536,-2.3507288,0.37386024,-2.4274015,-1.8228254,-5.2840776,-2.1610785,-4.574163,-3.386231,Mệt Mỏi
